"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
2235264,2235260,499,384,35.75,384,35.75,0,0.00,-663,-91,754,8.91,25.63,16.33,0.000,35.1,1718,1396,22486,0,16
2248228,2248225,498,361,35.76,361,35.76,0,0.00,245,547,-792,20.52,7.00,23.49,0.000,35.1,1780,1559,22594,0,16
2261664,2261674,500,357,35.77,357,35.77,0,0.00,680,-587,-93,25.16,16.04,9.62,0.000,35.0,2015,1668,22705,0,16
2274505,2274516,501,371,35.77,371,35.77,0,0.00,-683,346,337,8.46,20.98,21.32,0.000,35.2,1653,1382,22813,0,16
2287942,2287959,501,359,35.78,359,35.78,0,0.00,40,513,-553,17.90,9.86,23.18,0.000,35.1,1750,1526,22925,0,16
2300906,2300919,501,367,35.76,367,35.76,0,0.00,362,-698,336,21.32,21.29,8.36,0.000,35.0,1971,1600,23032,0,16
2314226,2314235,501,390,35.76,390,35.76,0,0.00,-651,199,452,8.56,22.40,19.73,0.000,35.2,1662,1380,23144,0,16
2327184,2327188,501,397,35.76,397,35.76,0,0.00,491,229,-720,23.15,8.39,19.53,0.000,35.1,1884,1631,23251,0,16
2340504,2340512,501,400,35.76,400,35.76,0,0.00,360,-679,319,21.27,21.20,8.41,0.000,35.1,1996,1609,23363,0,16
2353585,2353581,500,399,35.75,399,35.75,0,0.00,-768,529,239,7.59,19.61,23.64,0.000,35.2,1610,1367,23472,0,16
2366905,2366902,499,381,35.75,381,35.75,0,0.00,443,419,-862,22.54,6.66,21.76,0.000,35.1,1839,1603,23582,0,16
2379986,2379982,499,384,35.75,384,35.75,0,0.00,223,-752,529,19.61,23.50,7.70,0.000,35.1,1980,1587,23691,0,16
2392943,2392946,499,366,35.77,366,35.77,0,0.00,-627,721,-94,9.56,15.63,25.72,0.000,35.1,1616,1392,23800,0,16
2406024,2406032,499,356,35.76,356,35.76,0,0.00,735,-228,-507,26.01,11.03,14.02,0.000,35.0,1964,1667,23909,0,16
2418988,2418999,501,372,35.78,372,35.78,0,0.00,-452,-228,680,11.23,25.09,14.45,0.000,35.1,1774,1435,24016,0,16
2432185,2432196,500,361,35.78,361,35.78,0,0.00,-212,664,-452,14.74,11.25,25.03,0.000,35.1,1684,1469,24127,0,16
2445026,2445037,501,371,35.77,371,35.77,0,0.00,447,-645,198,22.45,19.51,9.08,0.000,35.1,2000,1640,24234,0,16
2458346,2458359,502,375,35.76,375,35.76,0,0.00,-575,40,535,9.69,23.21,17.93,0.000,35.2,1697,1395,24345,0,16
2471304,2471315,501,388,35.76,388,35.76,0,0.00,330,348,-678,21.25,8.66,21.03,0.000,35.1,1833,1591,24452,0,16
2484507,2484510,501,398,35.76,398,35.76,0,0.00,354,-696,342,21.25,21.40,8.25,0.000,35.0,2002,1616,24563,0,16
2497465,2497465,500,396,35.76,396,35.76,0,0.00,-687,628,59,8.73,17.53,24.65,0.000,35.1,1607,1376,24670,0,16
2510785,2510783,500,397,35.76,397,35.76,0,0.00,562,231,-793,23.86,7.48,19.61,0.000,35.1,1879,1627,24782,0,16
2523626,2523623,499,380,35.76,380,35.76,0,0.00,-307,-579,886,13.26,27.36,10.18,0.000,35.1,1861,1486,24889,0,16
2537063,2537060,498,384,35.76,384,35.76,0,0.00,-768,695,73,7.93,17.60,25.38,0.000,35.2,1600,1371,25001,0,16
2550027,2550030,499,366,35.76,366,35.76,0,0.00,769,-260,-509,26.40,10.96,13.79,0.000,35.1,1984,1672,25109,0,16
2563108,2563115,499,358,35.77,358,35.77,0,0.00,-359,-377,736,12.35,25.69,12.62,0.000,35.2,1810,1454,25218,0,16
2576065,2576075,501,366,35.77,366,35.77,0,0.00,-81,622,-541,16.41,10.12,24.47,0.000,35.2,1707,1493,25326,0,16
2589146,2589154,501,376,35.78,376,35.78,0,0.00,533,-623,90,23.72,17.90,9.25,0.000,35.1,2014,1654,25435,0,16
2602343,2602357,501,372,35.77,372,35.77,0,0.00,-589,46,543,9.57,23.38,17.93,0.000,35.2,1704,1401,25545,0,16
2615424,2615435,502,386,35.77,386,35.77,0,0.00,183,447,-630,19.61,9.02,22.35,0.000,35.1,1797,1562,25654,0,16
2628867,2628879,501,382,35.77,382,35.77,0,0.00,596,-522,-74,24.53,16.19,10.30,0.000,35.0,2002,1664,25766,0,16
2641708,2641714,501,386,35.76,386,35.76,0,0.00,-661,330,331,8.64,20.95,21.34,0.000,35.1,1649,1382,25873,0,16
2654905,2654905,500,397,35.75,397,35.75,0,0.00,374,362,-736,21.95,7.59,21.32,0.000,35.1,1842,1604,25983,0,16
2667863,2667859,499,390,35.75,390,35.75,0,0.00,60,-710,650,17.68,24.87,8.32,0.000,35.1,1945,1554,26090,0,16
2681183,2681181,499,376,35.74,376,35.74,0,0.00,-822,400,422,7.02,21.47,22.22,0.000,35.2,1622,1357,26202,0,16
2694147,2694148,498,356,35.77,356,35.77,0,0.00,749,-95,-654,25.89,9.40,15.60,0.000,35.0,1950,1660,26310,0,16
2707344,2707351,499,351,35.78,351,35.78,0,0.00,-73,-567,640,15.87,24.87,9.91,0.000,35.1,1899,1521,26419,0,16
2719960,2720007,491,274,35.82,274,35.82,0,0.00,-7,288,-281,17.33,12.67,21.05,0.000,35.1,1757,1478,26526,0,16
2732788,2732831,474,256,35.80,256,35.80,0,0.00,92,-264,172,18.34,19.44,13.16,0.000,35.1,1872,1508,26637,0,16
2744547,2744500,451,276,35.77,276,35.77,0,0.00,495,-15,-480,23.16,11.18,16.70,0.000,35.0,1927,1645,26745,0,16
2756122,2756144,437,234,35.81,234,35.81,0,0.00,-89,431,-342,16.07,12.48,22.44,0.000,35.1,1695,1437,26855,0,16
2767185,2767218,415,227,35.80,227,35.80,0,0.00,-323,487,-164,13.33,14.41,23.21,0.000,35.1,1643,1402,26965,0,16
2777727,2777742,393,207,35.80,207,35.80,0,0.00,-117,469,-352,15.99,12.03,22.88,0.000,35.2,1660,1425,27074,0,16
2787665,2787662,373,196,35.80,196,35.80,0,0.00,402,-140,-262,22.33,13.31,15.21,0.000,35.0,1892,1590,27184,0,16
2797009,2797016,353,174,35.82,174,35.82,0,0.00,-351,-176,527,12.76,22.64,15.29,0.000,35.1,1824,1461,27292,0,16
2806177,2806220,337,157,35.81,157,35.81,0,0.00,157,233,-390,19.03,12.32,19.71,0.000,35.1,1738,1460,27403,0,16
2814433,2814473,316,151,35.82,151,35.82,0,0.00,-297,201,96,13.11,18.31,19.51,0.000,35.1,1715,1395,27511,0,16
2822480,2822502,298,166,35.83,166,35.83,0,0.00,-89,-208,297,15.95,20.35,14.52,0.000,35.0,1893,1522,27622,0,16
2829739,2829758,278,156,35.83,156,35.83,0,0.00,-61,-244,305,16.21,20.64,14.01,0.000,35.0,1906,1536,27729,0,16
2836752,2836779,257,143,35.81,143,35.81,0,0.00,-214,-236,450,14.46,22.11,14.46,0.000,35.0,1904,1532,27840,0,16
2843012,2843040,236,130,35.82,130,35.82,0,0.00,-319,386,-67,12.96,16.55,21.40,0.000,35.2,1644,1325,27947,0,16
2848991,2849008,216,111,35.81,111,35.81,0,0.00,368,-43,-325,21.39,13.26,16.36,0.000,35.0,1783,1502,28057,0,16
2854257,2854280,201,114,35.82,114,35.82,0,0.00,-230,86,144,13.87,18.85,18.04,0.000,35.1,1779,1468,28164,0,16
2859160,2859190,181,107,35.82,107,35.82,0,0.00,261,-293,32,19.93,17.51,13.42,0.000,35.0,1918,1563,28275,0,16
2863545,2863581,160,91,35.82,91,35.82,0,0.00,245,42,-287,19.90,13.53,17.51,0.000,35.1,1724,1446,28384,0,16
2867414,2867438,140,86,35.82,86,35.82,0,0.00,157,207,-364,18.80,13.06,19.20,0.000,35.1,1673,1376,28495,0,16
2870708,2870738,123,77,35.83,77,35.83,0,0.00,153,2,-155,18.98,14.74,17.05,0.000,35.0,1740,1454,28603,0,16
2873898,2873942,100,67,35.85,67,35.85,0,0.00,116,-91,-25,18.75,16.24,15.99,0.000,35.0,1810,1529,28728,0,16
2876136,2876182,80,52,35.84,52,35.84,0,0.00,-87,-11,98,16.00,18.04,16.92,0.000,35.1,1836,1555,28837,0,16
2877878,2877916,59,45,35.83,45,35.83,0,0.00,102,-13,-89,18.48,15.51,17.00,0.000,35.1,1734,1439,28947,0,16
2879094,2879132,40,41,35.83,41,35.83,0,0.00,-77,104,-27,16.04,16.88,18.07,0.000,35.1,1803,1511,29055,0,16
2879801,2879846,22,37,35.85,37,35.85,0,0.00,-13,0,13,16.75,17.33,16.90,0.000,35.0,1814,1532,29165,0,16
2880000,2880051,1,34,35.85,34,35.85,0,0.00,16,22,-38,17.19,16.34,17.19,0.000,35.1,1727,1436,29275,0,16
2880000,2880050,0,35,35.85,35,35.85,0,0.00,36,36,-72,17.33,16.44,17.33,0.000,34.9,1874,1552,29383,0,16
2880000,2880048,0,33,35.84,33,35.84,0,0.00,36,50,-86,17.55,16.06,17.55,0.000,35.0,1695,1397,29494,0,16
2880000,2880046,0,35,35.86,35,35.86,0,0.00,34,38,-72,17.38,16.14,17.38,0.000,34.9,1856,1577,29616,0,16
2880000,2880043,0,38,35.84,38,35.84,0,0.00,32,42,-74,17.43,16.19,17.43,0.000,35.1,1757,1460,29727,0,16
2880000,2880041,0,37,35.83,37,35.83,0,0.00,32,34,-66,17.39,16.04,17.39,0.000,34.9,1812,1541,29850,0,16
2880000,2880038,0,37,35.85,37,35.85,0,0.00,32,30,-62,17.33,16.31,17.29,0.000,35.1,1825,1525,29946,0,16
2880000,2880037,0,37,35.85,37,35.85,0,0.00,44,52,-96,17.44,15.95,17.44,0.000,34.9,1785,1510,30067,0,16
2880000,2880034,0,37,35.84,37,35.84,0,0.00,44,42,-86,17.33,16.14,17.29,0.000,35.1,1788,1481,30178,0,16
2880000,2880034,0,38,35.84,38,35.84,0,0.00,42,46,-88,17.48,16.02,17.46,0.000,35.0,1846,1565,30285,0,16
2880000,2880031,0,36,35.85,36,35.85,0,0.00,20,26,-46,17.46,15.95,17.43,0.000,35.1,1750,1456,30396,0,16
2880000,2880030,0,37,35.84,37,35.84,0,0.00,32,42,-74,17.46,16.04,17.46,0.000,35.0,1849,1570,30503,0,16
2880000,2880028,0,38,35.85,38,35.85,0,0.00,36,30,-66,17.56,15.82,17.53,0.000,35.1,1692,1392,30615,0,16
2880000,2880026,0,38,35.84,38,35.84,0,0.00,34,34,-68,17.39,16.19,17.36,0.000,35.1,1823,1528,30723,0,16
2880000,2880026,0,41,35.85,41,35.85,0,0.00,42,50,-92,17.49,15.94,17.46,0.000,34.9,1846,1565,30834,0,16
2880000,2880023,0,38,35.85,38,35.85,0,0.00,18,28,-46,17.49,16.00,17.43,0.000,35.1,1686,1369,30943,0,16
2880000,2880022,0,37,35.85,37,35.85,0,0.00,28,22,-50,17.38,16.14,17.29,0.000,35.1,1844,1562,31051,0,16
2880000,2880022,0,38,35.84,38,35.84,0,0.00,48,46,-94,17.49,15.94,17.43,0.000,34.9,1842,1564,31161,0,16
2880000,2880020,0,37,35.84,37,35.84,0,0.00,38,38,-76,17.61,15.99,17.55,0.000,35.1,1729,1435,31270,0,16
2880000,2880019,0,37,35.85,37,35.85,0,0.00,38,40,-78,17.49,15.95,17.43,0.000,35.1,1755,1455,31378,0,16
2880000,2880018,0,36,35.85,36,35.85,0,0.00,24,26,-50,17.44,16.09,17.38,0.000,35.0,1855,1578,31486,0,16
2880000,2880018,0,34,35.84,34,35.84,0,0.00,52,58,-110,17.55,16.00,17.44,0.000,34.9,1843,1564,31597,0,16
2880000,2880016,0,37,35.85,37,35.85,0,0.00,52,48,-100,17.60,15.90,17.53,0.000,35.2,1678,1375,31704,0,16
2880000,2880015,0,38,35.84,38,35.84,0,0.00,36,24,-60,17.53,16.07,17.41,0.000,35.1,1751,1450,31815,0,16
2880000,2880014,0,37,35.85,37,35.85,0,0.00,36,40,-76,17.36,16.16,17.29,0.000,35.0,1857,1579,31923,0,16
2880000,2880014,0,36,35.83,36,35.83,0,0.00,26,20,-46,17.44,16.09,17.39,0.000,34.9,1849,1570,32033,0,16
2880000,2880014,0,35,35.85,35,35.85,0,0.00,60,60,-120,17.49,15.94,17.39,0.000,34.9,1846,1567,32141,0,16
2880000,2880012,0,36,35.85,36,35.85,0,0.00,26,34,-60,17.56,15.94,17.46,0.000,35.1,1693,1393,32251,0,16
2880000,2880011,0,38,35.85,38,35.85,0,0.00,44,38,-82,17.43,16.11,17.36,0.000,35.1,1757,1459,32359,0,16
2880000,2880011,0,38,35.84,38,35.84,0,0.00,40,26,-66,17.49,16.00,17.38,0.000,35.1,1749,1454,32468,0,16
2880000,2880010,0,38,35.85,38,35.85,0,0.00,48,38,-86,17.39,16.26,17.29,0.000,35.0,1862,1586,32577,0,16
2880000,2880010,0,36,35.84,36,35.84,0,0.00,40,34,-74,17.43,16.14,17.29,0.000,34.9,1852,1575,32687,0,16
2880000,2880010,0,38,35.84,38,35.84,0,0.00,48,46,-94,17.46,16.02,17.36,0.000,34.9,1849,1571,32796,0,16
2880000,2880010,0,39,35.84,39,35.84,0,0.00,50,48,-98,17.48,15.95,17.39,0.000,35.0,1844,1565,32904,0,16
2880000,2880008,0,38,35.83,38,35.83,0,0.00,36,32,-68,17.53,16.04,17.44,0.000,35.1,1699,1399,33016,0,16
2880000,2880007,0,37,35.84,37,35.84,0,0.00,22,14,-36,17.41,16.19,17.34,0.000,35.2,1764,1468,33123,0,16
2880000,2880007,0,35,35.85,35,35.85,0,0.00,46,38,-84,17.51,16.19,17.41,0.000,35.1,1758,1463,33233,0,16
2880000,2880007,0,34,35.83,34,35.83,0,0.00,36,30,-66,17.41,16.11,17.34,0.000,35.1,1755,1457,33341,0,16
2880000,2880007,0,38,35.84,38,35.84,0,0.00,52,46,-98,17.53,16.04,17.39,0.000,35.1,1749,1453,33452,0,16
2880000,2880006,0,39,35.84,39,35.84,0,0.00,44,30,-74,17.39,16.31,17.33,0.000,34.9,1865,1576,33558,0,16
2880000,2880006,0,37,35.84,37,35.84,0,0.00,42,30,-72,17.44,16.26,17.36,0.000,35.0,1862,1586,33670,0,16
2880000,2880006,0,36,35.84,36,35.84,0,0.00,40,46,-86,17.46,16.21,17.36,0.000,34.9,1860,1583,33776,0,16
2880000,2880006,0,37,35.85,37,35.85,0,0.00,54,48,-102,17.44,16.19,17.39,0.000,34.9,1853,1577,33887,0,16
2880000,2880006,0,37,35.85,37,35.85,0,0.00,52,46,-98,17.44,16.07,17.36,0.000,34.9,1850,1569,33995,0,16
2880000,2880006,0,37,35.85,37,35.85,0,0.00,58,46,-104,17.55,16.09,17.41,0.000,34.9,1848,1569,34103,0,16
2880000,2880005,0,39,35.84,39,35.84,0,0.00,52,48,-100,17.55,16.09,17.41,0.000,34.9,1799,1524,34214,0,16
2880000,2880005,0,36,35.84,36,35.84,0,0.00,44,36,-80,17.49,16.00,17.39,0.000,35.1,1751,1455,34322,0,16
2880000,2880004,0,36,35.83,36,35.83,0,0.00,44,32,-76,17.60,16.00,17.48,0.000,35.2,1678,1366,34431,0,16
2880000,2880003,0,34,35.84,34,35.84,0,0.00,54,48,-102,17.39,16.17,17.27,0.000,35.2,1772,1477,34540,0,16
2880000,2880003,0,33,35.84,33,35.84,0,0.00,20,18,-38,17.34,16.24,17.22,0.000,35.1,1768,1478,34649,0,16
2880000,2880003,0,33,35.85,33,35.85,0,0.00,46,46,-92,17.44,16.24,17.34,0.000,35.1,1769,1476,34759,0,16
2880000,2880003,0,34,35.85,34,35.85,0,0.00,38,32,-70,17.44,16.26,17.34,0.000,35.1,1766,1472,34868,0,16
2880000,2880003,0,34,35.84,34,35.84,0,0.00,28,26,-54,17.44,16.26,17.38,0.000,35.1,1763,1471,34983,0,16
2880000,2880003,0,33,35.84,33,35.84,0,0.00,28,16,-44,17.39,16.16,17.33,0.000,35.1,1764,1468,35085,0,16
