"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
136287404,136287403,0,22,35.82,22,35.82,0,0.00,-15,-21,36,2.06,2.06,2.06,0.000,36.6,414,388,6767,0,16
136287404,136287403,0,24,35.84,24,35.84,0,0.00,2,-3,1,2.06,2.01,2.06,0.000,36.6,414,389,6874,0,16
136287404,136287403,0,22,35.84,22,35.84,0,0.00,-15,-11,26,2.09,2.03,2.06,0.000,36.6,415,390,6985,0,16
136287404,136287403,0,23,35.85,23,35.85,0,0.00,-13,-5,18,2.08,2.01,2.06,0.000,36.7,415,392,7094,0,16
136287404,136287403,0,22,35.84,22,35.84,0,0.00,-15,-9,24,2.16,2.06,2.13,0.000,36.6,412,387,7203,0,16
136287404,136287403,0,23,35.84,23,35.84,0,0.00,-11,-9,20,2.14,2.01,2.14,0.000,36.6,417,392,7311,0,16
136287404,136287403,0,25,35.84,25,35.84,0,0.00,-15,-3,18,2.11,2.11,2.11,0.000,36.7,412,387,7424,0,16
136287404,136287403,0,24,35.84,24,35.84,0,0.00,-15,-11,26,2.09,2.04,2.06,0.000,36.6,414,394,7533,0,16
136287404,136287403,0,23,35.83,23,35.83,0,0.00,-9,-3,12,2.14,2.08,2.14,0.000,36.7,415,387,7644,0,16
136287404,136287403,0,23,35.83,23,35.83,0,0.00,-13,-19,32,2.04,2.11,2.04,0.000,36.6,413,390,7739,0,16
136287404,136287403,0,21,35.82,21,35.82,0,0.00,22,20,-42,2.23,2.11,2.18,0.000,36.6,415,388,7853,0,16
136287404,136287403,0,22,35.84,22,35.84,0,0.00,8,2,-10,2.11,2.09,2.11,0.000,36.6,413,388,7962,0,16
136287404,136287403,0,23,35.83,23,35.83,0,0.00,-5,-5,10,2.03,1.99,2.03,0.000,36.6,417,390,8085,0,16
136287404,136287403,0,23,35.83,23,35.83,0,0.00,-15,-3,18,2.06,1.99,2.09,0.000,36.6,413,389,8195,0,16
136287404,136287403,0,21,35.82,21,35.82,0,0.00,-7,-19,26,2.11,2.11,2.11,0.000,36.7,411,385,8303,0,16
136287404,136287403,0,24,35.85,24,35.85,0,0.00,-7,-9,16,2.04,2.01,2.08,0.000,36.7,418,391,8415,0,16
136287404,136287403,0,24,35.84,24,35.84,0,0.00,-7,-21,28,2.14,2.11,2.13,0.000,36.6,417,391,8523,0,16
136287404,136287403,0,23,35.82,23,35.82,0,0.00,6,10,-16,2.11,2.06,2.11,0.000,36.7,411,386,8638,0,16
136287404,136287403,0,22,35.84,22,35.84,0,0.00,8,8,-16,2.11,2.01,2.11,0.000,36.7,414,390,8749,0,16
136287404,136287403,0,23,35.84,23,35.84,0,0.00,6,2,-8,2.09,1.99,2.09,0.000,36.7,412,387,8859,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,-5,12,-7,2.11,2.09,2.11,0.000,36.6,415,389,8970,0,16
136287404,136287403,0,24,35.83,24,35.83,0,0.00,-7,-3,10,2.06,2.01,2.06,0.000,36.7,415,385,9079,0,16
136287404,136287403,0,22,35.83,22,35.83,0,0.00,-3,0,3,2.06,2.06,2.06,0.000,36.7,412,386,9181,0,16
