Time [s],Channel 5
5.497241333,1
5.497266583,0
5.497287333,1
5.497312583,0
5.497333333,1
5.497358000,0
5.497379250,1
5.497403917,0
5.497425250,1
5.497450167,0
5.497471167,1
5.497496417,0
5.497517167,1
5.497543917,0
5.497563083,1
5.497587750,0
5.497609000,1
5.497633667,0
5.497654917,1
5.497679917,0
5.497701500,1
5.497726917,0
5.497746833,1
5.497771500,0
5.497792750,1
5.497817417,0
5.497838750,1
5.497863417,0
5.497884667,1
5.497911167,0
5.497930667,1
5.497955333,0
5.497978250,1
5.498001250,0
5.498022583,1
5.498047250,0
5.498068583,1
5.498093250,0
5.498114583,1
5.498140667,0
5.498160500,1
5.498185167,0
5.498206417,1
5.498231083,0
5.498252333,1
5.498277000,0
5.498298333,1
5.498322917,0
5.498344250,1
5.498368917,0
5.498390167,1
5.498414833,0
5.498436167,1
5.498460750,0
5.498482083,1
5.498506750,0
5.498528083,1
5.498552667,0
5.498574000,1
5.498598583,0
5.498620000,1
5.498644750,0
5.498665917,1
5.498690583,0
5.498711917,1
5.498736500,0
5.498757917,1
5.498782500,0
5.498803833,1
5.498828500,0
5.498849833,1
5.498874417,0
5.498895750,1
5.498920417,0
5.498941750,1
5.498966417,0
5.498987750,1
5.499012333,0
5.499033750,1
5.499058250,0
5.499079667,1
5.499105583,0
5.499125583,1
5.499150250,0
5.499171583,1
5.499196167,0
5.499217500,1
5.499242083,0
5.499263500,1
5.499288083,0
5.499309417,1
5.499334000,0
5.499355417,1
5.499380000,0
5.499401417,1
5.499426000,0
5.499447333,1
5.499472583,0
5.499495333,1
5.499518083,0
5.499539333,1
5.499563917,0
5.499585250,1
5.499609833,0
5.499631250,1
5.499655833,0
5.499677250,1
5.499702750,0
5.499723250,1
5.499747833,0
5.499769167,1
5.499793750,0
5.499815167,1
5.499839750,0
5.499861083,1
5.499885750,0
5.499907333,1
5.499933583,0
5.499953000,1
5.499978667,0
5.499999000,1
5.500023583,0
5.500045000,1
5.500069500,0
5.500090917,1
5.500115500,0
5.500136917,1
5.500161500,0
5.500182833,1
5.500207417,0
5.500228833,1
5.500253417,0
5.500274833,1
5.500299417,0
5.500320833,1
5.500345417,0
5.500368000,1
5.500391417,0
5.500412833,1
5.500439250,0
5.500458750,1
5.500483417,0
5.500504833,1
5.500529417,0
5.500550750,1
5.500575417,0
5.500596750,1
5.500621417,0
5.500642750,1
5.500667500,0
5.500688667,1
5.500713333,0
5.500734667,1
5.500759333,0
5.500780667,1
5.500805250,0
5.500828667,1
5.500851250,0
5.500872583,1
5.500899917,0
5.500918583,1
5.500943167,0
5.500964500,1
5.500989167,0
5.501010500,1
5.501035167,0
