"Encoder position","Step position","Speed","Engine current","Engine voltage","Power current","Power voltage","USB current","USB voltage","Current A","Current B","Current C","Voltage A","Voltage B","Voltage C","PWM level","Temperature","Joystick","Analog input","Time","General flags","GPIO flags"
259419,259406,178,158,35.79,158,35.79,0,0.00,32,-369,337,17.49,20.32,12.96,0.000,36.4,1979,1613,22925,0,16
264161,264148,179,166,35.82,166,35.82,0,0.00,362,-3,-359,21.27,12.57,17.07,0.000,36.4,1729,1459,23036,0,16
268763,268783,175,132,35.83,132,35.83,0,0.00,-113,126,-13,15.80,16.19,18.92,0.000,36.6,1678,1359,23146,0,16
272460,272464,156,117,35.81,117,35.81,0,0.00,-234,284,-50,14.45,16.07,20.34,0.000,36.6,1650,1334,23242,0,16
276211,276194,135,93,35.82,93,35.82,0,0.00,-176,169,7,15.09,16.88,19.02,0.000,36.6,1709,1386,23351,0,16
279501,279509,117,72,35.83,72,35.83,0,0.00,-129,211,-82,15.72,15.65,19.54,0.000,36.6,1710,1405,23463,0,16
282208,282228,99,62,35.83,62,35.83,0,0.00,78,6,-84,18.36,15.40,17.27,0.000,36.5,1728,1435,23574,0,16
284416,284433,77,48,35.83,48,35.83,0,0.00,-41,-115,156,16.63,18.34,15.87,0.000,36.5,1858,1576,23684,0,16
286085,286100,58,43,35.83,43,35.83,0,0.00,46,56,-102,17.51,15.80,17.60,0.000,36.5,1722,1417,23795,0,16
287243,287261,36,37,35.82,37,35.82,0,0.00,-57,54,3,16.34,16.95,17.53,0.000,36.5,1815,1526,23905,0,16
287871,287894,17,32,35.83,32,35.83,0,0.00,-13,-21,34,16.97,16.95,16.95,0.000,36.4,1820,1533,24015,0,16
288000,288024,0,31,35.84,31,35.84,0,0.00,2,2,-4,17.14,16.61,17.14,0.000,36.5,1750,1465,24126,0,16
288000,288023,0,32,35.82,32,35.82,0,0.00,18,16,-34,17.02,16.70,17.02,0.000,36.3,1881,1509,24235,0,16
288000,288023,0,33,35.83,33,35.83,0,0.00,12,34,-46,17.09,16.44,17.22,0.000,36.3,1869,1558,24345,0,16
288000,288021,0,32,35.83,32,35.83,0,0.00,16,22,-38,17.26,16.17,17.39,0.000,36.4,1702,1401,24456,0,16
288000,288019,0,32,35.83,32,35.83,0,0.00,4,22,-26,17.19,16.34,17.29,0.000,36.4,1869,1559,24565,0,16
288000,288018,0,34,35.83,34,35.83,0,0.00,2,26,-28,17.22,16.14,17.36,0.000,36.4,1803,1531,24677,0,16
288000,288016,0,32,35.81,32,35.81,0,0.00,-5,22,-17,17.34,16.22,17.44,0.000,36.5,1763,1466,24787,0,16
288000,288015,0,34,35.83,34,35.83,0,0.00,6,32,-38,17.29,16.28,17.44,0.000,36.3,1859,1578,24896,0,16
288000,288013,0,35,35.82,35,35.82,0,0.00,0,34,-34,17.36,15.95,17.51,0.000,36.4,1698,1401,25006,0,16
288000,288011,0,34,35.84,34,35.84,0,0.00,-5,18,-13,17.14,16.36,17.26,0.000,36.4,1860,1565,25117,0,16
288000,288011,0,36,35.83,36,35.83,0,0.00,24,50,-74,17.19,16.28,17.39,0.000,36.3,1856,1580,25225,0,16
288000,288009,0,35,35.82,35,35.82,0,0.00,20,36,-56,17.33,16.06,17.49,0.000,36.4,1682,1377,25336,0,16
288000,288007,0,32,35.84,32,35.84,0,0.00,-7,2,5,17.19,16.36,17.24,0.000,36.5,1784,1475,25445,0,16
288000,288007,0,35,35.83,35,35.83,0,0.00,16,38,-54,17.33,16.24,17.44,0.000,36.4,1860,1581,25557,0,16
288000,288006,0,33,35.84,33,35.84,0,0.00,20,44,-64,17.36,16.02,17.49,0.000,36.4,1758,1463,25666,0,16
288000,288004,0,33,35.82,33,35.82,0,0.00,14,40,-54,17.34,16.21,17.44,0.000,36.5,1764,1467,25776,0,16
288000,288003,0,32,35.82,32,35.82,0,0.00,18,40,-58,17.16,16.34,17.22,0.000,36.4,1868,1573,25887,0,16
288000,288003,0,34,35.81,34,35.81,0,0.00,16,34,-50,17.22,16.19,17.43,0.000,36.3,1860,1577,25997,0,16
288000,288002,0,34,35.81,34,35.81,0,0.00,24,42,-66,17.29,16.06,17.43,0.000,36.4,1774,1486,26107,0,16
288000,288000,0,32,35.83,32,35.83,0,0.00,14,38,-52,17.22,16.21,17.33,0.000,36.5,1765,1469,26213,0,16
288000,288000,0,32,35.83,32,35.83,0,0.00,18,34,-52,17.36,16.21,17.46,0.000,36.6,1756,1465,26326,0,16
288000,287999,0,32,35.82,32,35.82,0,0.00,14,36,-50,17.19,16.28,17.33,0.000,36.3,1867,1573,26430,0,16
288000,287999,0,34,35.82,34,35.82,0,0.00,20,32,-52,17.27,16.33,17.41,0.000,36.3,1865,1576,26542,0,16
288000,287999,0,36,35.83,36,35.83,0,0.00,16,42,-58,17.22,16.16,17.43,0.000,36.3,1848,1574,26653,0,16
288000,287997,0,35,35.82,35,35.82,0,0.00,16,34,-50,17.36,16.02,17.44,0.000,36.5,1705,1418,26757,0,16
288000,287996,0,30,35.82,30,35.82,0,0.00,18,34,-52,17.29,16.28,17.36,0.000,36.5,1768,1474,26870,0,16
288000,287996,0,31,35.82,31,35.82,0,0.00,16,26,-42,17.26,16.19,17.36,0.000,36.5,1764,1465,26989,0,16
288000,287995,0,32,35.82,32,35.82,0,0.00,0,14,-14,17.17,16.51,17.33,0.000,36.4,1867,1563,27094,0,16
288000,287995,0,33,35.84,33,35.84,0,0.00,16,34,-50,17.26,16.44,17.34,0.000,36.3,1867,1573,27194,0,16
288000,287995,0,37,35.83,37,35.83,0,0.00,18,42,-60,17.22,16.29,17.33,0.000,36.3,1861,1584,27317,0,16
288000,287995,0,36,35.83,36,35.83,0,0.00,26,44,-70,17.24,16.21,17.43,0.000,36.4,1857,1582,27412,0,16
288000,287995,0,38,35.84,38,35.84,0,0.00,-3,24,-21,17.33,16.21,17.46,0.000,36.4,1849,1575,27524,0,16
288000,287994,0,33,35.83,33,35.83,0,0.00,18,44,-62,17.34,16.07,17.44,0.000,36.5,1755,1458,27633,0,16
288000,287992,0,33,35.85,33,35.85,0,0.00,30,44,-74,17.29,16.21,17.34,0.000,36.6,1766,1471,27745,0,16
288000,287992,0,32,35.83,32,35.83,0,0.00,18,32,-50,17.26,16.21,17.33,0.000,36.6,1765,1471,27856,0,16
288000,287992,0,33,35.82,33,35.82,0,0.00,22,36,-58,17.33,16.31,17.39,0.000,36.5,1763,1467,27966,0,16
0,0,0,32,35.83,32,35.83,0,0.00,16,24,-40,17.22,16.14,17.29,0.000,36.5,1763,1467,28077,0,16
0,0,0,31,35.82,31,35.82,0,0.00,-5,14,-9,17.27,16.19,17.38,0.000,36.5,1763,1465,28189,0,16
0,-1,0,35,35.82,35,35.82,0,0.00,14,32,-46,17.17,16.41,17.33,0.000,36.3,1870,1563,28299,0,16
0,-1,0,36,35.84,36,35.84,0,0.00,30,36,-66,17.27,16.46,17.41,0.000,36.3,1868,1572,28397,0,16
0,-1,0,34,35.85,34,35.85,0,0.00,16,18,-34,17.16,16.33,17.24,0.000,36.3,1866,1570,28510,0,16
0,-1,0,34,35.83,34,35.83,0,0.00,4,26,-30,17.14,16.46,17.27,0.000,36.3,1864,1578,28622,0,16
0,-1,0,35,35.84,35,35.84,0,0.00,12,34,-46,17.19,16.33,17.26,0.000,36.4,1863,1581,28725,0,16
0,-1,0,34,35.83,34,35.83,0,0.00,2,18,-20,17.22,16.33,17.29,0.000,36.4,1861,1582,28835,0,16
0,-1,0,35,35.83,35,35.83,0,0.00,18,44,-62,17.22,16.22,17.36,0.000,36.3,1861,1579,28947,0,16
0,-1,0,35,35.84,35,35.84,0,0.00,24,34,-58,17.22,16.29,17.36,0.000,36.4,1855,1579,29054,0,16
0,-1,0,36,35.83,36,35.83,0,0.00,26,50,-76,17.29,16.17,17.46,0.000,36.4,1852,1575,29164,0,16
0,-2,0,34,35.84,34,35.84,0,0.00,18,30,-48,17.36,16.14,17.43,0.000,36.5,1756,1462,29274,0,16
0,-3,0,32,35.83,32,35.83,0,0.00,20,26,-46,17.27,16.24,17.39,0.000,36.6,1686,1386,29384,0,16
0,-3,0,34,35.82,34,35.82,0,0.00,8,18,-26,17.41,16.24,17.48,0.000,36.6,1681,1369,29494,0,16
0,-4,0,31,35.83,31,35.83,0,0.00,-9,2,7,17.24,16.33,17.29,0.000,36.5,1772,1477,29605,0,16
0,-4,0,31,35.84,31,35.84,0,0.00,2,20,-22,17.21,16.51,17.26,0.000,36.4,1772,1476,29715,0,16
0,-4,0,31,35.82,31,35.82,0,0.00,-5,12,-7,17.22,16.29,17.26,0.000,36.5,1767,1473,29826,0,16
0,-4,0,29,35.84,29,35.84,0,0.00,8,14,-22,17.21,16.36,17.26,0.000,36.5,1764,1472,29935,0,16
0,-4,0,30,35.85,30,35.85,0,0.00,0,6,-6,17.27,16.36,17.31,0.000,36.5,1767,1473,30045,0,16
0,-4,0,30,35.84,30,35.84,0,0.00,20,26,-46,17.22,16.29,17.26,0.000,36.4,1770,1473,30146,0,16
0,-4,0,31,35.83,31,35.83,0,0.00,10,20,-30,17.26,16.33,17.29,0.000,36.5,1766,1475,30263,0,16
0,-4,0,30,35.84,30,35.84,0,0.00,6,30,-36,17.36,16.28,17.39,0.000,36.5,1766,1470,30372,0,16
0,-4,0,30,35.82,30,35.82,0,0.00,8,18,-26,17.22,16.33,17.24,0.000,36.5,1768,1472,30484,0,16
0,-4,0,30,35.84,30,35.84,0,0.00,8,22,-30,17.27,16.36,17.33,0.000,36.5,1765,1472,30593,0,16
0,-4,0,30,35.83,30,35.83,0,0.00,14,24,-38,17.33,16.21,17.39,0.000,36.5,1766,1470,30705,0,16
0,-4,0,29,35.84,29,35.84,0,0.00,30,40,-70,17.26,16.28,17.33,0.000,36.6,1767,1475,30814,0,16
0,-4,0,30,35.82,30,35.82,0,0.00,18,30,-48,17.33,16.22,17.36,0.000,36.5,1765,1471,30924,0,16
0,-4,0,31,35.82,31,35.82,0,0.00,-13,6,7,17.19,16.31,17.26,0.000,36.5,1766,1473,31034,0,16
86,27,2,72,35.80,72,35.80,0,0.00,-178,-405,583,15.45,22.28,13.03,0.000,36.4,2014,1652,31145,0,16
544,490,23,98,35.80,98,35.80,0,0.00,211,-432,221,19.36,18.78,12.74,0.000,36.3,1887,1522,31241,0,16
1552,1498,46,133,35.81,133,35.81,0,0.00,261,66,-327,19.81,13.26,17.78,0.000,36.6,1619,1315,31350,0,16
3077,3028,66,167,35.79,167,35.79,0,0.00,-422,108,314,12.74,19.90,18.36,0.000,36.6,1889,1535,31461,0,16
5118,5080,85,177,35.79,177,35.79,0,0.00,320,76,-396,20.63,12.32,18.04,0.000,36.5,1607,1311,31571,0,16
7729,7661,102,172,35.80,172,35.80,0,0.00,322,-671,349,20.46,20.32,10.05,0.000,36.4,2003,1667,31682,0,16
10814,10737,122,200,35.78,200,35.78,0,0.00,-204,-317,521,14.89,22.37,13.74,0.000,36.4,2055,1710,31792,0,16
14416,14354,142,203,35.79,203,35.79,0,0.00,-226,-401,627,14.70,23.27,13.01,0.000,36.5,2027,1652,31903,0,16
18535,18498,162,210,35.79,210,35.79,0,0.00,239,-387,148,19.53,18.58,12.62,0.000,36.4,1985,1633,32013,0,16
23220,23196,180,198,35.81,198,35.81,0,0.00,239,185,-424,19.49,12.62,18.78,0.000,36.5,1672,1390,32124,0,16
27877,27842,178,174,35.79,174,35.79,0,0.00,-436,364,72,12.32,17.41,21.12,0.000,36.6,1672,1358,32234,0,16
32660,32629,179,168,35.80,168,35.80,0,0.00,62,-411,349,17.65,20.74,12.37,0.000,36.5,1994,1636,32346,0,16
37361,37330,177,149,35.81,149,35.81,0,0.00,404,-17,-387,21.61,12.45,16.88,0.000,36.6,1731,1459,32456,0,16
42103,42069,178,155,35.80,155,35.80,0,0.00,-353,443,-90,13.31,15.97,21.88,0.000,36.6,1625,1317,32566,0,16
46801,46769,177,157,35.81,157,35.81,0,0.00,-174,-337,511,15.18,22.15,13.45,0.000,36.5,1963,1594,32677,0,16
51499,51475,178,149,35.81,149,35.81,0,0.00,445,-198,-247,22.00,14.11,14.74,0.000,36.5,1814,1528,32787,0,16
56285,56262,179,158,35.79,158,35.79,0,0.00,-210,425,-215,14.79,14.40,21.66,0.000,36.6,1603,1298,32898,0,16
60983,60953,178,171,35.80,171,35.80,0,0.00,-309,-158,467,13.62,21.93,15.45,0.000,36.6,1929,1564,33008,0,16
65684,65659,177,150,35.81,150,35.81,0,0.00,463,-361,-102,22.08,15.87,13.01,0.000,36.4,1889,1571,33119,0,16
70426,70401,177,149,35.80,149,35.80,0,0.00,-47,435,-388,16.78,12.38,21.79,0.000,36.6,1575,1329,33229,0,16
75168,75140,178,163,35.80,163,35.80,0,0.00,-434,30,404,12.08,21.32,17.29,0.000,36.6,1847,1497,33341,0,16
79866,79845,178,154,35.80,154,35.80,0,0.00,390,-428,38,21.01,17.56,12.15,0.000,36.4,1932,1580,33451,0,16
84652,84630,178,155,35.81,155,35.81,0,0.00,88,340,-428,18.22,11.98,20.85,0.000,36.6,1586,1335,33563,0,16
89308,89286,178,158,35.81,158,35.81,0,0.00,-512,179,333,11.40,19.95,19.29,0.000,36.6,1769,1450,33672,0,16
94050,94034,178,146,35.81,146,35.81,0,0.00,205,-420,215,19.29,19.19,12.40,0.000,36.5,1957,1596,33783,0,16
98705,98684,177,144,35.81,144,35.81,0,0.00,346,124,-470,20.95,11.81,18.26,0.000,36.5,1685,1405,33891,0,16
103447,103428,177,158,35.81,158,35.81,0,0.00,-478,427,51,11.88,17.29,21.59,0.000,36.6,1663,1344,34003,0,16
108062,108052,179,152,35.81,152,35.81,0,0.00,-75,-293,368,16.36,20.61,14.09,0.000,36.5,1947,1573,34111,0,16
112845,112832,178,151,35.82,151,35.82,0,0.00,362,-91,-271,21.34,13.52,16.12,0.000,36.5,1775,1500,34223,0,16
117502,117483,178,164,35.80,164,35.80,0,0.00,-293,491,-198,14.19,14.23,22.59,0.000,36.6,1581,1302,34331,0,16
122203,122189,178,163,35.80,163,35.80,0,0.00,-266,-180,446,14.11,21.51,15.26,0.000,36.5,1921,1544,34442,0,16
126260,126245,177,148,35.81,148,35.81,0,0.00,60,-414,354,17.90,20.47,12.50,0.000,36.5,1995,1629,34537,0,16
131002,130985,177,151,35.80,151,35.80,0,0.00,394,26,-420,21.57,11.93,17.38,0.000,36.5,1710,1439,34647,0,16
135702,135691,179,160,35.81,160,35.81,0,0.00,-363,388,-25,13.21,16.24,21.57,0.000,36.6,1640,1323,34758,0,16
140401,140392,179,151,35.80,151,35.80,0,0.00,-93,-250,343,15.80,20.81,14.19,0.000,36.5,1949,1575,34868,0,16
145143,145126,178,167,35.80,167,35.80,0,0.00,485,-176,-309,22.30,13.53,15.02,0.000,36.5,1816,1541,34979,0,16
149799,149780,178,174,35.81,174,35.81,0,0.00,-208,533,-325,14.92,13.21,22.79,0.000,36.7,1558,1309,35088,0,16
154583,154571,178,151,35.81,151,35.81,0,0.00,-285,-168,453,13.89,21.71,15.38,0.000,36.5,1910,1546,35200,0,16
159240,159227,177,149,35.80,149,35.80,0,0.00,457,-422,-35,22.28,16.06,12.57,0.000,36.5,1896,1574,35308,0,16
163940,163925,177,163,35.80,163,35.80,0,0.00,0,421,-421,17.46,11.76,21.78,0.000,36.6,1568,1330,35419,0,16
168597,168589,178,159,35.80,159,35.80,0,0.00,-418,120,298,12.48,19.80,18.51,0.000,36.6,1783,1459,35528,0,16
173339,173326,178,157,35.81,157,35.81,0,0.00,330,-510,180,20.49,18.87,11.40,0.000,36.5,1964,1614,35638,0,16
177993,177977,177,164,35.80,164,35.80,0,0.00,304,199,-503,20.79,10.86,19.44,0.000,36.6,1639,1376,35748,0,16
182735,182727,178,152,35.81,152,35.81,0,0.00,-411,290,121,12.55,18.04,20.34,0.000,36.6,1704,1388,35859,0,16
187436,187428,178,152,35.82,152,35.82,0,0.00,50,-442,392,17.71,20.88,12.30,0.000,36.5,1986,1612,35969,0,16
192178,192163,177,165,35.81,165,35.81,0,0.00,419,50,-469,21.71,11.54,17.63,0.000,36.5,1698,1432,36080,0,16
196961,196953,178,157,35.80,157,35.80,0,0.00,-424,433,-9,12.35,16.63,21.73,0.000,36.6,1651,1336,36191,0,16
201618,201608,178,161,35.81,161,35.81,0,0.00,-117,-315,432,15.84,21.39,13.67,0.000,36.5,1971,1601,36301,0,16
206360,206345,177,162,35.79,162,35.79,0,0.00,521,-180,-341,22.86,13.06,15.06,0.000,36.4,1797,1523,36412,0,16
211060,211051,177,153,35.80,153,35.80,0,0.00,-260,539,-279,14.35,13.77,22.83,0.000,36.6,1588,1307,36521,0,16
215717,215705,178,157,35.81,157,35.81,0,0.00,-325,-125,450,13.47,21.35,15.90,0.000,36.5,1899,1534,36631,0,16
220459,220451,178,159,35.80,159,35.80,0,0.00,475,-361,-114,22.13,15.90,12.87,0.000,36.4,1890,1574,36742,0,16
225113,225105,177,158,35.80,158,35.80,0,0.00,18,388,-406,17.60,11.99,21.40,0.000,36.6,1576,1332,36851,0,16
229814,229803,178,160,35.78,160,35.78,0,0.00,-444,126,318,12.06,20.25,18.43,0.000,36.5,1800,1469,36961,0,16
234597,234593,178,160,35.81,160,35.81,0,0.00,257,-409,152,20.22,17.99,12.69,0.000,36.4,1954,1604,37073,0,16
239298,239296,179,151,35.80,151,35.80,0,0.00,161,227,-388,18.98,12.43,19.53,0.000,36.5,1649,1358,37183,0,16
244040,244030,178,165,35.79,165,35.79,0,0.00,-518,269,249,11.54,19.19,20.13,0.000,36.5,1730,1415,37294,0,16
248696,248684,177,163,35.80,163,35.80,0,0.00,120,-448,328,18.31,20.57,11.96,0.000,36.4,2004,1643,37403,0,16
253438,253431,177,151,35.80,151,35.80,0,0.00,362,62,-424,21.23,11.86,17.77,0.000,36.5,1697,1424,37514,0,16
258095,258083,178,159,35.79,159,35.79,0,0.00,-377,437,-60,12.94,16.09,21.76,0.000,36.6,1627,1317,37623,0,16
262879,262867,178,164,35.80,164,35.80,0,0.00,-91,-395,486,16.26,21.69,13.01,0.000,36.4,1995,1628,37735,0,16
267484,267487,177,145,35.81,145,35.81,0,0.00,394,-164,-230,21.35,14.31,15.06,0.000,36.5,1816,1533,37843,0,16
271870,271876,157,102,35.81,102,35.81,0,0.00,50,322,-372,17.88,12.42,20.79,0.000,36.6,1601,1302,37953,0,16
275730,275722,137,97,35.81,97,35.81,0,0.00,-125,481,-356,15.67,13.08,22.06,0.000,36.6,1603,1297,38065,0,16
279063,279063,117,81,35.82,81,35.82,0,0.00,58,251,-309,17.78,13.33,19.81,0.000,36.6,1627,1321,38176,0,16
281823,281839,99,61,35.81,61,35.81,0,0.00,197,-129,-68,19.56,15.62,15.78,0.000,36.5,1781,1501,38284,0,16
284094,284118,79,47,35.81,47,35.81,0,0.00,-121,-29,150,15.60,18.58,16.61,0.000,36.5,1828,1536,38395,0,16
285820,285849,61,41,35.84,41,35.84,0,0.00,40,2,-42,17.73,15.99,17.19,0.000,36.5,1757,1465,38503,0,16
287083,287110,42,38,35.82,38,35.82,0,0.00,-49,50,-1,16.56,16.73,17.65,0.000,36.5,1800,1506,38615,0,16
287787,287817,23,33,35.82,33,35.82,0,0.00,-31,-17,48,16.94,16.99,17.00,0.000,36.4,1829,1544,38722,0,16
288000,288034,2,30,35.84,30,35.84,0,0.00,4,16,-20,17.22,16.36,17.22,0.000,36.5,1780,1487,38833,0,16
288000,288031,0,31,35.84,31,35.84,0,0.00,6,8,-14,17.07,16.68,17.07,0.000,36.4,1884,1502,38940,0,16
288000,288031,0,34,35.84,34,35.84,0,0.00,12,14,-26,17.16,16.39,17.26,0.000,36.3,1870,1554,39051,0,16
288000,288029,0,33,35.83,33,35.83,0,0.00,6,8,-14,17.41,16.14,17.48,0.000,36.5,1701,1403,39158,0,16
288000,288027,0,32,35.83,32,35.83,0,0.00,-7,10,-3,17.21,16.58,17.27,0.000,36.4,1870,1554,39269,0,16
288000,288026,0,34,35.84,34,35.84,0,0.00,16,26,-42,17.17,16.22,17.29,0.000,36.4,1842,1569,39378,0,16
288000,288024,0,33,35.82,33,35.82,0,0.00,4,16,-20,17.22,16.21,17.36,0.000,36.5,1763,1469,39486,0,16
288000,288023,0,34,35.82,34,35.82,0,0.00,18,40,-58,17.22,16.31,17.43,0.000,36.4,1861,1578,39597,0,16
288000,288022,0,35,35.82,35,35.82,0,0.00,14,40,-54,17.34,16.16,17.51,0.000,36.4,1754,1458,39706,0,16
288000,288020,0,34,35.84,34,35.84,0,0.00,10,34,-44,17.21,16.26,17.36,0.000,36.5,1758,1463,39814,0,16
288000,288019,0,35,35.83,35,35.83,0,0.00,14,44,-58,17.26,16.22,17.41,0.000,36.4,1862,1578,39925,0,16
288000,288018,0,35,35.83,35,35.83,0,0.00,14,28,-42,17.38,16.14,17.61,0.000,36.4,1756,1462,40036,0,16
288000,288016,0,33,35.84,33,35.84,0,0.00,18,30,-48,17.22,16.16,17.33,0.000,36.5,1760,1464,40131,0,16
288000,288015,0,34,35.83,34,35.83,0,0.00,8,34,-42,17.16,16.33,17.29,0.000,36.5,1861,1580,40243,0,16
288000,288015,0,38,35.83,38,35.83,0,0.00,28,48,-76,17.27,16.21,17.46,0.000,36.3,1854,1573,40353,0,16
288000,288013,0,36,35.81,36,35.81,0,0.00,14,40,-54,17.43,16.00,17.56,0.000,36.5,1687,1386,40464,0,16
288000,288012,0,34,35.84,34,35.84,0,0.00,30,48,-78,17.33,16.07,17.46,0.000,36.5,1754,1456,40573,0,16
288000,288011,0,36,35.82,36,35.82,0,0.00,22,48,-70,17.22,16.21,17.36,0.000,36.4,1861,1577,40685,0,16
288000,288011,0,36,35.83,36,35.83,0,0.00,16,40,-56,17.27,16.14,17.44,0.000,36.4,1848,1572,40794,0,16
288000,288010,0,35,35.84,35,35.84,0,0.00,32,54,-86,17.36,15.97,17.56,0.000,36.4,1752,1458,40906,0,16
288000,288008,0,34,35.83,34,35.83,0,0.00,24,38,-62,17.24,16.16,17.39,0.000,36.5,1758,1460,41016,0,16
288000,288008,0,34,35.82,34,35.82,0,0.00,0,18,-18,17.26,16.09,17.39,0.000,36.5,1752,1454,41126,0,16
288000,288007,0,34,35.83,34,35.83,0,0.00,20,38,-58,17.26,16.24,17.39,0.000,36.4,1857,1579,41236,0,16
288000,288007,0,37,35.83,37,35.83,0,0.00,18,40,-58,17.36,16.14,17.49,0.000,36.4,1853,1573,41346,0,16
288000,288007,0,35,35.82,35,35.82,0,0.00,36,54,-90,17.33,16.02,17.53,0.000,36.3,1847,1567,41455,0,16
288000,288005,0,32,35.83,32,35.83,0,0.00,2,22,-24,17.33,16.04,17.46,0.000,36.5,1708,1410,41565,0,16
288000,288004,0,33,35.84,33,35.84,0,0.00,0,16,-16,17.34,16.22,17.41,0.000,36.6,1761,1463,41663,0,16
288000,288004,0,33,35.84,33,35.84,0,0.00,8,26,-34,17.39,16.07,17.53,0.000,36.5,1756,1456,41787,0,16
288000,288003,0,34,35.83,34,35.83,0,0.00,24,44,-68,17.22,16.31,17.29,0.000,36.5,1768,1458,41882,0,16
288000,288003,0,36,35.83,36,35.83,0,0.00,2,18,-20,17.17,16.33,17.31,0.000,36.4,1858,1575,41992,0,16
288000,288003,0,37,35.83,37,35.83,0,0.00,32,50,-82,17.29,16.21,17.43,0.000,36.4,1853,1575,42104,0,16
288000,288003,0,38,35.85,38,35.85,0,0.00,22,48,-70,17.36,16.14,17.49,0.000,36.4,1847,1571,42213,0,16
288000,288003,0,37,35.83,37,35.83,0,0.00,24,48,-72,17.22,16.00,17.43,0.000,36.4,1844,1569,42323,0,16
288000,288002,0,37,35.83,37,35.83,0,0.00,22,40,-62,17.36,15.94,17.55,0.000,36.5,1748,1451,42433,0,16
288000,288001,0,34,35.82,34,35.82,0,0.00,4,22,-26,17.36,16.00,17.49,0.000,36.7,1674,1363,42544,0,16
288000,288000,0,33,35.82,33,35.82,0,0.00,4,24,-28,17.24,16.14,17.38,0.000,36.6,1755,1461,42654,0,16
288000,288000,0,33,35.83,33,35.83,0,0.00,20,38,-58,17.36,16.14,17.43,0.000,36.6,1757,1458,42765,0,16
288000,288000,0,31,35.83,31,35.83,0,0.00,8,26,-34,17.26,16.09,17.39,0.000,36.6,1753,1455,42877,0,16
288000,288000,0,34,35.83,34,35.83,0,0.00,16,26,-42,17.33,16.19,17.44,0.000,36.5,1751,1451,42987,0,16
288000,288000,0,34,35.84,34,35.84,0,0.00,14,40,-54,17.36,15.95,17.49,0.000,36.6,1746,1448,43097,0,16
288000,287999,0,36,35.83,36,35.83,0,0.00,18,32,-50,17.33,16.28,17.39,0.000,36.4,1859,1577,43208,0,16
288000,287999,0,34,35.83,34,35.83,0,0.00,4,16,-20,17.27,16.34,17.41,0.000,36.4,1857,1581,43303,0,16
288000,287999,0,35,35.83,35,35.83,0,0.00,8,34,-42,17.27,16.31,17.41,0.000,36.4,1853,1576,43426,0,16
288000,287999,0,36,35.83,36,35.83,0,0.00,24,42,-66,17.26,16.19,17.46,0.000,36.4,1855,1575,43522,0,16
288000,287999,0,37,35.84,37,35.84,0,0.00,28,44,-72,17.29,16.17,17.46,0.000,36.3,1851,1571,43647,0,16
288000,287999,0,38,35.84,38,35.84,0,0.00,14,38,-52,17.34,16.24,17.53,0.000,36.4,1847,1569,43757,0,16
288000,287999,0,35,35.83,35,35.83,0,0.00,28,44,-72,17.29,16.11,17.49,0.000,36.4,1847,1565,43866,0,16
288000,287999,0,39,35.82,39,35.82,0,0.00,24,38,-62,17.27,16.09,17.46,0.000,36.3,1848,1565,43977,0,16
288000,287998,0,37,35.84,37,35.84,0,0.00,24,42,-66,17.31,16.09,17.44,0.000,36.4,1767,1481,44085,0,16
288000,287998,0,35,35.83,35,35.83,0,0.00,24,38,-62,17.29,16.09,17.43,0.000,36.5,1750,1451,44194,0,16
288000,287997,0,37,35.83,37,35.83,0,0.00,14,32,-46,17.48,16.07,17.61,0.000,36.6,1677,1369,44304,0,16
288000,287997,0,37,35.83,37,35.83,0,0.00,24,34,-58,17.34,15.99,17.49,0.000,36.6,1673,1363,44416,0,16
288000,287996,0,34,35.84,34,35.84,0,0.00,28,32,-60,17.22,16.29,17.36,0.000,36.6,1760,1465,44523,0,16
288000,287996,0,32,35.83,32,35.83,0,0.00,24,34,-58,17.24,16.19,17.36,0.000,36.5,1763,1464,44633,0,16
288000,287996,0,32,35.82,32,35.82,0,0.00,30,38,-68,17.34,16.24,17.41,0.000,36.6,1763,1470,44742,0,16
288000,287996,0,31,35.83,31,35.83,0,0.00,-5,6,-1,17.27,16.26,17.39,0.000,36.6,1758,1465,44852,0,16
288000,287996,0,31,35.83,31,35.83,0,0.00,-3,10,-7,17.34,16.33,17.41,0.000,36.5,1762,1462,44963,0,16
288000,287996,0,31,35.83,31,35.83,0,0.00,20,26,-46,17.22,16.22,17.29,0.000,36.6,1760,1464,45074,0,16
288000,287996,0,33,35.83,33,35.83,0,0.00,2,14,-16,17.34,16.21,17.44,0.000,36.6,1759,1462,45182,0,16
288000,287996,0,31,35.82,31,35.82,0,0.00,4,30,-34,17.24,16.24,17.31,0.000,36.6,1760,1461,45294,0,16
288000,287996,0,32,35.82,32,35.82,0,0.00,24,34,-58,17.27,16.21,17.41,0.000,36.5,1757,1463,45397,0,16
288000,287996,0,32,35.82,32,35.82,0,0.00,28,44,-72,17.29,16.14,17.43,0.000,36.6,1757,1460,45517,0,16
288000,287996,0,32,35.83,32,35.83,0,0.00,18,32,-50,17.33,16.24,17.41,0.000,36.5,1757,1458,45627,0,16
288000,287996,0,32,35.82,32,35.82,0,0.00,16,26,-42,17.22,16.07,17.33,0.000,36.5,1758,1457,45734,0,16
288000,287996,0,32,35.83,32,35.83,0,0.00,-11,8,3,17.41,16.21,17.48,0.000,36.5,1755,1455,45846,0,16
