X,Y,Z,X2,Y2,Z2,X_blur,Y_blur,Z_blur,time
-8.6e-06,6.5e-06,8.7e-06,-1.72e-05,1.3e-05,1.74e-05,0,0.18,-0.180000000000001,4985.2
-8.9e-06,6.2e-06,8.6e-06,-1.78e-05,1.24e-05,1.72e-05,-0.179999999999999,-0.539999999999999,-0.179999999999998,4985.4
-8.9e-06,6.3e-06,8.6e-06,-1.78e-05,1.26e-05,1.72e-05,0,0.18,0,4985.6
-9.1e-06,6.2e-06,8.8e-06,-1.82e-05,1.24e-05,1.76e-05,-0.12,-0.18,0.36,4985.8
-9.4e-06,6.4e-06,8.8e-06,-1.88e-05,1.28e-05,1.76e-05,-0.18,0.36,0,4986
-9.6e-06,6.1e-06,8.7e-06,-1.92e-05,1.22e-05,1.74e-05,-0.12,-0.539999999999999,-0.180000000000001,4986.2
-9.7e-06,6.2e-06,8.7e-06,-1.94e-05,1.24e-05,1.74e-05,-0.0600000000000004,0.18,0,4986.4
-9.9e-06,6.2e-06,8.8e-06,-1.98e-05,1.24e-05,1.76e-05,-0.12,0,0.180000000000001,4986.6
-9.7e-06,6.3e-06,8.8e-06,-1.94e-05,1.26e-05,1.76e-05,0.12,0.18,0,4986.8
-9.6e-06,6.5e-06,9e-06,-1.92e-05,1.3e-05,1.8e-05,0.0600000000000004,0.36,0.36,4987
-9.4e-06,6.3e-06,8.7e-06,-1.88e-05,1.26e-05,1.74e-05,0.12,-0.36,-0.540000000000001,4987.2
-9.3e-06,6.4e-06,8.7e-06,-1.86e-05,1.28e-05,1.74e-05,0.0599999999999994,0.18,0,4987.4
-9.1e-06,6.4e-06,8.8e-06,-1.82e-05,1.28e-05,1.76e-05,0.120000000000001,0,0.180000000000001,4987.6
-8.7e-06,6.7e-06,8.8e-06,-1.74e-05,1.34e-05,1.76e-05,0.24,0.540000000000001,0,4987.8
-8.7e-06,6.6e-06,8.9e-06,-1.74e-05,1.32e-05,1.78e-05,0,-0.18,0.179999999999998,4988
-9e-06,6.6e-06,9e-06,-1.8e-05,1.32e-05,1.8e-05,-0.18,0,0.180000000000001,4988.2
-9.1e-06,6.8e-06,9.2e-06,-1.82e-05,1.36e-05,1.84e-05,-0.0599999999999994,0.36,0.36,4988.4
-9.3e-06,6.6e-06,9e-06,-1.86e-05,1.32e-05,1.8e-05,-0.120000000000001,-0.36,-0.36,4988.6
-9.6e-06,7e-06,9.2e-06,-1.92e-05,1.4e-05,1.84e-05,-0.179999999999999,0.719999999999999,0.36,4988.8
-1e-05,6.7e-06,8.9e-06,-2e-05,1.34e-05,1.78e-05,-0.240000000000001,-0.539999999999999,-0.540000000000001,4989
-1.03e-05,6.9e-06,9e-06,-2.06e-05,1.38e-05,1.8e-05,-0.179999999999999,0.36,0.180000000000001,4989.2
-1.02e-05,7e-06,9e-06,-2.04e-05,1.4e-05,1.8e-05,0.0599999999999994,0.18,0,4989.4
-1.03e-05,7e-06,8.9e-06,-2.06e-05,1.4e-05,1.78e-05,-0.0599999999999994,0,-0.180000000000001,4989.6
-1.01e-05,7.2e-06,8.7e-06,-2.02e-05,1.44e-05,1.74e-05,0.12,0.36,-0.36,4989.8
-1.01e-05,7.4e-06,8.7e-06,-2.02e-05,1.48e-05,1.74e-05,0,0.360000000000001,0,4990
-9.8e-06,7.6e-06,8.7e-06,-1.96e-05,1.52e-05,1.74e-05,0.18,0.36,0,4990.2
-9.5e-06,7.7e-06,8.5e-06,-1.9e-05,1.54e-05,1.7e-05,0.179999999999999,0.180000000000001,-0.36,4990.4
-9.2e-06,7.9e-06,8.4e-06,-1.84e-05,1.58e-05,1.68e-05,0.18,0.36,-0.180000000000001,4990.6
-9.1e-06,8e-06,8.2e-06,-1.82e-05,1.6e-05,1.64e-05,0.0600000000000004,0.179999999999998,-0.36,4990.8
-9e-06,8.2e-06,8.4e-06,-1.8e-05,1.64e-05,1.68e-05,0.0599999999999994,0.36,0.36,4991
-9e-06,8.1e-06,8.1e-06,-1.8e-05,1.62e-05,1.62e-05,0,-0.179999999999998,-0.539999999999998,4991.2
-9.1e-06,8.1e-06,7.9e-06,-1.82e-05,1.62e-05,1.58e-05,-0.0599999999999994,0,-0.36,4991.4
-9.2e-06,8.2e-06,8.1e-06,-1.84e-05,1.64e-05,1.62e-05,-0.0600000000000004,0.179999999999998,0.36,4991.6
-9.4e-06,8.3e-06,8.2e-06,-1.88e-05,1.66e-05,1.64e-05,-0.12,0.180000000000001,0.179999999999998,4991.8
-9.8e-06,8e-06,8.1e-06,-1.96e-05,1.6e-05,1.62e-05,-0.24,-0.540000000000001,-0.179999999999998,4992
-1.02e-05,8.1e-06,8.2e-06,-2.04e-05,1.62e-05,1.64e-05,-0.240000000000001,0.180000000000001,0.179999999999998,4992.2
-1.02e-05,8e-06,8.3e-06,-2.04e-05,1.6e-05,1.66e-05,0,-0.180000000000001,0.180000000000001,4992.4
-1.03e-05,7.9e-06,8.3e-06,-2.06e-05,1.58e-05,1.66e-05,-0.0599999999999994,-0.179999999999998,0,4992.6
-1.03e-05,7.6e-06,8.1e-06,-2.06e-05,1.52e-05,1.62e-05,0,-0.540000000000001,-0.36,4992.8
-1.04e-05,7.5e-06,8.2e-06,-2.08e-05,1.5e-05,1.64e-05,-0.0600000000000004,-0.18,0.179999999999998,4993
-1.01e-05,7.4e-06,8.3e-06,-2.02e-05,1.48e-05,1.66e-05,0.18,-0.18,0.180000000000001,4993.2
-9.9e-06,7.5e-06,8.2e-06,-1.98e-05,1.5e-05,1.64e-05,0.12,0.18,-0.180000000000001,4993.4
-9.6e-06,7.4e-06,8.2e-06,-1.92e-05,1.48e-05,1.64e-05,0.18,-0.18,0,4993.6
-9.5e-06,7.3e-06,8.2e-06,-1.9e-05,1.46e-05,1.64e-05,0.0599999999999994,-0.18,0,4993.8
-9.2e-06,7.2e-06,8.2e-06,-1.84e-05,1.44e-05,1.64e-05,0.18,-0.180000000000001,0,4994
-9.3e-06,7e-06,8.1e-06,-1.86e-05,1.4e-05,1.62e-05,-0.0600000000000004,-0.36,-0.179999999999998,4994.2
-9.2e-06,7.1e-06,8.1e-06,-1.84e-05,1.42e-05,1.62e-05,0.0600000000000004,0.18,0,4994.4
-9.4e-06,6.9e-06,7.7e-06,-1.88e-05,1.38e-05,1.54e-05,-0.12,-0.36,-0.719999999999999,4994.6
-9.6e-06,7e-06,7.8e-06,-1.92e-05,1.4e-05,1.56e-05,-0.12,0.18,0.179999999999998,4994.8
-1e-05,6.9e-06,7.5e-06,-2e-05,1.38e-05,1.5e-05,-0.240000000000001,-0.18,-0.539999999999999,4995
-9.7e-06,7.1e-06,7.7e-06,-1.94e-05,1.42e-05,1.54e-05,0.18,0.36,0.360000000000001,4995.2
-1.02e-05,7e-06,7.4e-06,-2.04e-05,1.4e-05,1.48e-05,-0.3,-0.18,-0.540000000000001,4995.4
-1.03e-05,7e-06,7.4e-06,-2.06e-05,1.4e-05,1.48e-05,-0.0599999999999994,0,0,4995.6
-1.04e-05,6.9e-06,6.9e-06,-2.08e-05,1.38e-05,1.38e-05,-0.0600000000000004,-0.18,-0.900000000000001,4995.8
-1.01e-05,6.9e-06,6.7e-06,-2.02e-05,1.38e-05,1.34e-05,0.18,0,-0.36,4996
-9.9e-06,7e-06,6.7e-06,-1.98e-05,1.4e-05,1.34e-05,0.12,0.18,0,4996.2
-9.7e-06,6.8e-06,6.3e-06,-1.94e-05,1.36e-05,1.26e-05,0.12,-0.36,-0.720000000000001,4996.4
-9.4e-06,6.9e-06,6.7e-06,-1.88e-05,1.38e-05,1.34e-05,0.18,0.18,0.720000000000001,4996.6
-9.3e-06,7.1e-06,6.4e-06,-1.86e-05,1.42e-05,1.28e-05,0.0599999999999994,0.36,-0.540000000000001,4996.8
-9.1e-06,6.8e-06,6.1e-06,-1.82e-05,1.36e-05,1.22e-05,0.120000000000001,-0.539999999999999,-0.539999999999999,4997
-9e-06,6.8e-06,6.3e-06,-1.8e-05,1.36e-05,1.26e-05,0.0599999999999994,0,0.36,4997.2
-9.1e-06,6.6e-06,6.2e-06,-1.82e-05,1.32e-05,1.24e-05,-0.0599999999999994,-0.36,-0.18,4997.4
-9.6e-06,6.5e-06,6.2e-06,-1.92e-05,1.3e-05,1.24e-05,-0.3,-0.180000000000001,0,4997.6
-9.9e-06,6.4e-06,6e-06,-1.98e-05,1.28e-05,1.2e-05,-0.18,-0.18,-0.36,4997.8
-1.03e-05,6.2e-06,6.1e-06,-2.06e-05,1.24e-05,1.22e-05,-0.24,-0.36,0.18,4998
-1.06e-05,6.1e-06,6e-06,-2.12e-05,1.22e-05,1.2e-05,-0.18,-0.18,-0.18,4998.2
-1.08e-05,6.2e-06,6e-06,-2.16e-05,1.24e-05,1.2e-05,-0.12,0.18,0,4998.4
-1.1e-05,6e-06,5.9e-06,-2.2e-05,1.2e-05,1.18e-05,-0.12,-0.36,-0.18,4998.6
-1.09e-05,6e-06,5.7e-06,-2.18e-05,1.2e-05,1.14e-05,0.0599999999999994,0,-0.360000000000001,4998.8
-1.08e-05,6e-06,5.9e-06,-2.16e-05,1.2e-05,1.18e-05,0.0600000000000004,0,0.360000000000001,4999
-1.08e-05,6e-06,5.7e-06,-2.16e-05,1.2e-05,1.14e-05,0,0,-0.360000000000001,4999.2
-1.06e-05,6.1e-06,5.7e-06,-2.12e-05,1.22e-05,1.14e-05,0.12,0.18,0,4999.4
-1.04e-05,6.4e-06,5.6e-06,-2.08e-05,1.28e-05,1.12e-05,0.12,0.539999999999999,-0.18,4999.6
-1.03e-05,6.3e-06,5.4e-06,-2.06e-05,1.26e-05,1.08e-05,0.0600000000000004,-0.18,-0.36,4999.8
-1.03e-05,6.5e-06,5.2e-06,-2.06e-05,1.3e-05,1.04e-05,0,0.36,-0.36,5000
-1e-05,6.7e-06,5.2e-06,-2e-05,1.34e-05,1.04e-05,0.179999999999999,0.360000000000001,0,5000.2
-1.08e-05,6.6e-06,4.8e-06,-2.16e-05,1.32e-05,9.6e-06,-0.479999999999999,-0.18,-0.720000000000001,5000.4
-1.07e-05,6.6e-06,4.6e-06,-2.14e-05,1.32e-05,9.2e-06,0.0600000000000004,0,-0.36,5000.6
-1.13e-05,6.7e-06,4.4e-06,-2.26e-05,1.34e-05,8.8e-06,-0.360000000000001,0.18,-0.36,5000.8
-1.16e-05,6.7e-06,4.3e-06,-2.32e-05,1.34e-05,8.6e-06,-0.18,0,-0.18,5001
-1.17e-05,6.9e-06,4.2e-06,-2.34e-05,1.38e-05,8.4e-06,-0.0599999999999994,0.36,-0.180000000000001,5001.2
-1.2e-05,6.8e-06,4.1e-06,-2.4e-05,1.36e-05,8.2e-06,-0.18,-0.18,-0.18,5001.4
-1.21e-05,6.8e-06,3.8e-06,-2.42e-05,1.36e-05,7.6e-06,-0.0599999999999994,0,-0.539999999999999,5001.6
-1.2e-05,6.9e-06,3.8e-06,-2.4e-05,1.38e-05,7.6e-06,0.0599999999999994,0.18,0,5001.8
-1.2e-05,6.9e-06,3.6e-06,-2.4e-05,1.38e-05,7.2e-06,0,0,-0.36,5002
-1.2e-05,6.8e-06,3.7e-06,-2.4e-05,1.36e-05,7.4e-06,0,-0.18,0.180000000000001,5002.2
-1.17e-05,7.1e-06,3.6e-06,-2.34e-05,1.42e-05,7.2e-06,0.18,0.539999999999999,-0.180000000000001,5002.4
-1.16e-05,7.2e-06,3.9e-06,-2.32e-05,1.44e-05,7.8e-06,0.0599999999999994,0.18,0.54,5002.6
-1.16e-05,7e-06,3.8e-06,-2.32e-05,1.4e-05,7.6e-06,0,-0.36,-0.18,5002.8
-1.16e-05,6.9e-06,3.7e-06,-2.32e-05,1.38e-05,7.4e-06,0,-0.18,-0.18,5003
-1.17e-05,6.8e-06,3.7e-06,-2.34e-05,1.36e-05,7.4e-06,-0.0599999999999994,-0.18,0,5003.2
-1.17e-05,6.6e-06,3.6e-06,-2.34e-05,1.32e-05,7.2e-06,0,-0.36,-0.180000000000001,5003.4
-1.2e-05,6.3e-06,3.8e-06,-2.4e-05,1.26e-05,7.6e-06,-0.18,-0.540000000000001,0.36,5003.6
-1.22e-05,6e-06,3.7e-06,-2.44e-05,1.2e-05,7.4e-06,-0.12,-0.539999999999999,-0.18,5003.8
-1.26e-05,5.8e-06,3.7e-06,-2.52e-05,1.16e-05,7.4e-06,-0.24,-0.36,0,5004
-1.28e-05,5.7e-06,3.8e-06,-2.56e-05,1.14e-05,7.6e-06,-0.12,-0.180000000000001,0.18,5004.2
-1.29e-05,5.7e-06,3.7e-06,-2.58e-05,1.14e-05,7.4e-06,-0.0600000000000004,0,-0.18,5004.4
-1.34e-05,5.3e-06,3.5e-06,-2.68e-05,1.06e-05,7e-06,-0.3,-0.719999999999999,-0.36,5004.6
-1.31e-05,5.2e-06,3.5e-06,-2.62e-05,1.04e-05,7e-06,0.18,-0.18,0,5004.8
-1.31e-05,5.2e-06,3.5e-06,-2.62e-05,1.04e-05,7e-06,0,0,0,5005
-1.3e-05,5.2e-06,3.4e-06,-2.6e-05,1.04e-05,6.8e-06,0.0600000000000004,0,-0.18,5005.2
-1.27e-05,5.1e-06,3.3e-06,-2.54e-05,1.02e-05,6.6e-06,0.179999999999999,-0.18,-0.18,5005.4
-1.25e-05,4.9e-06,3e-06,-2.5e-05,9.8e-06,6e-06,0.12,-0.360000000000001,-0.54,5005.6
-1.23e-05,5e-06,3e-06,-2.46e-05,1e-05,6e-06,0.12,0.180000000000001,0,5005.8
-1.22e-05,5e-06,2.9e-06,-2.44e-05,1e-05,5.8e-06,0.0600000000000004,0,-0.18,5006
-1.21e-05,5e-06,3e-06,-2.42e-05,1e-05,6e-06,0.0600000000000004,0,0.18,5006.2
-1.22e-05,4.8e-06,2.6e-06,-2.44e-05,9.6e-06,5.2e-06,-0.0600000000000004,-0.360000000000001,-0.72,5006.4
-1.22e-05,5e-06,2.8e-06,-2.44e-05,1e-05,5.6e-06,0,0.360000000000001,0.36,5006.6
-1.24e-05,4.6e-06,2.7e-06,-2.48e-05,9.2e-06,5.4e-06,-0.12,-0.720000000000001,-0.18,5006.8
